T,X,theta2_error,theta1_error,theta_error,theta2_rerror,theta1_rerror,theta_rerror
9,81,0.0419415038752391,0.2249790206387113,0.2288550840048575,0.0308568632019958,0.0115947004113786,0.0117656284722566
10,81,0.0388975623944351,0.207096819020839,0.2107180884707791,0.0286173992536489,0.010673108834233,0.0108331905848273
11,81,0.0352549243729099,0.1748020698824571,0.1783218251581421,0.0259374671401285,0.0090087405742188,0.0091676719895847
12,81,0.0332554350348781,0.1675736937391884,0.1708416424433876,0.0244664190546563,0.0086362131465323,0.0087831096316669
13,81,0.0316021387508861,0.1623109282747995,0.1653587996178533,0.0232500693162382,0.0083649870174394,0.0085012321634973
14,81,0.0299847781208256,0.1557205855912807,0.1585811706850675,0.0220601578657922,0.0080253417971572,0.0081527886744976
15,81,0.0275460370711038,0.1416781429828542,0.1443311482577226,0.0202659470721067,0.0073016391397874,0.0074201832778095
16,81,0.0268362372649627,0.1402842769445611,0.1428280854328016,0.0197437389132374,0.0072298037345051,0.0073429095792794
17,81,0.0246078895593235,0.1271400401769906,0.1294995677397057,0.0181043170049547,0.0065523917383841,0.0066576795004076
18,81,0.022388508962957,0.11070018007954,0.1129414680408706,0.0164714923056078,0.0057051338380974,0.0058064139490644
19,81,0.0224073666360816,0.1123883499664289,0.1146003110281132,0.0164853661199957,0.0057921367240839,0.0058916964341207
20,81,0.0210974827254355,0.1031149112748317,0.1052510746005307,0.0155216689487752,0.0053142133021262,0.0054110444845058
21,81,0.0201640828576621,0.0975617628694137,0.0996237311672192,0.0148349555653371,0.0050280217633864,0.0051217381210049
22,81,0.0192112387018483,0.0891676025714745,0.0912136669628177,0.0141339367879412,0.0045954135424804,0.0046893697893723
25,81,0.0179093488641702,0.0815028498947025,0.0834473445814602,0.013176120951275,0.0042003966615189,0.0042900967553816
30,81,0.0162566880899396,0.0609453204554585,0.0630762395286221,0.0119602387649463,0.0031409272302384,0.0032428014564233
35,81,0.0150231798392931,0.0520777909148259,0.0542014044011045,0.0110527320751062,0.0026839230699359,0.0027865388686073
40,81,0.0132904776895887,0.0455508227176568,0.0474501237877506,0.0097779624969272,0.0023475439683382,0.0024394499684237
45,81,0.0121775294198977,0.0405247905343925,0.0423149012834588,0.0089591532188692,0.0020885183167132,0.0021754439474494
4,82,0.1012123615846604,1.1171699342937296,1.1217453384023488,0.0744631381139525,0.0575753715166922,0.057669852297656
5,82,0.0825213991346496,0.8635632232208963,0.8674971019057088,0.0607119747520179,0.0445052913427429,0.0445987409288458
6,82,0.0659094722294356,0.3405074310516689,0.3468275783887,0.048490382565898,0.0175486658253011,0.017830691631772
7,82,0.0553227653218208,0.2768544417172398,0.2823278063907589,0.0407016163886138,0.0142681939860776,0.0145147051979424
8,82,0.0508363097337017,0.2612324680293374,0.2661329230667256,0.0374008776560156,0.0134630873399937,0.0136821128997609
9,82,0.0445568853453237,0.233525160156695,0.2377379154823361,0.0327810304536875,0.012035141156047,0.012222302159014
10,82,0.0412290921705776,0.214923623335498,0.2188424134140112,0.0303327334383223,0.0110764773392133,0.0112508688255603
11,82,0.0373458137558396,0.1974237684694742,0.2009249963587767,0.0274757593256326,0.0101745906929024,0.0103297196486869
12,82,0.0353560822448108,0.1742149503817019,0.1777664239618964,0.0260118901895341,0.0089784823097032,0.0091391183563697
13,82,0.0335512502194467,0.1673881223490005,0.1707175149034565,0.0246840538040077,0.0086266493895738,0.0087767281325433
14,82,0.0317543959832556,0.1599137422711612,0.1630360286299589,0.0233620867728538,0.0082414437045402,0.0083818165927726
15,82,0.0293778883040221,0.1463609885729295,0.1492802709578489,0.0216136618099643,0.0075429780501246,0.0076746217544835
16,82,0.0281500135801177,0.1414815815815742,0.1442548480689105,0.0207102997727466,0.0072915089927461,0.0074162606222223
17,82,0.0261365215092405,0.1321111351797798,0.1346717111909292,0.0192289497101886,0.0068085861031307,0.0069235836576909
18,82,0.0245024227771387,0.1206383551783849,0.1231015087726214,0.0180267238390084,0.0062173156521163,0.006328750016155
19,82,0.0238119932288858,0.1169679043849167,0.1193670879167767,0.0175187666092335,0.0060281523372252,0.006136760362353
20,82,0.022320746808517,0.1070525630930343,0.1093547758576552,0.016421638882706,0.0055171473047134,0.0056220191480682
21,82,0.0214261529505334,0.1027573399111134,0.104967380342027,0.0157634755421816,0.0052957852156929,0.0053964595288786
22,82,0.0202972999816696,0.0933798610242669,0.0955603413109083,0.0149329649877911,0.0048124998942512,0.0049128358997797
25,82,0.019382292093713,0.0881362321707943,0.0902422776090574,0.014259782802636,0.0045422600049857,0.0046394298621562
30,82,0.0173177515639684,0.0634115597166772,0.0657337845018302,0.0127408757817813,0.0032680293275603,0.0033794280336262
35,82,0.0159535900140942,0.0536108116746555,0.0559342128107045,0.0117372459058688,0.0027629300652734,0.0028756239769832
40,82,0.0139978534488111,0.0462072318993024,0.0482809297856856,0.0102983872556498,0.002381373201779,0.0024821623894596
45,82,0.0131184940145088,0.0420246039714245,0.0440245638724994,0.0096514320618073,0.002165813912658,0.0022633391101154
4,83,0.1055825936542755,1.148676335204012,1.153518533505415,0.0776783698217668,0.0591991108260661,0.0593033384427628
5,83,0.0870547016465888,0.8917104731756249,0.8959498250738561,0.0640471793236107,0.0459559107369546,0.0460615188753182
6,83,0.0700663940196107,0.6920150771270981,0.6955531371089738,0.0515486793642766,0.0356642476114734,0.0357589599965498
7,83,0.058939695466862,0.2890911683710629,0.29503828790832,0.0433626349116668,0.0148988358084315,0.0151681615276953
8,83,0.0538527085280763,0.271029137063271,0.276327536364133,0.0396200781223973,0.0139679763832272,0.0142062263709438
9,83,0.0473251012455079,0.2426885098070379,0.247259737928071,0.0348176398132294,0.0125073909403104,0.0127118268980534
10,83,0.0437383725618029,0.2231389702553494,0.2273852354067273,0.0321788408644606,0.0114998700895275,0.0116900623444982
11,83,0.0392444542165729,0.2025716063729292,0.2063380306566525,0.028872611692703,0.0104398938224451,0.010608008202919
