time,totalcity_aw,totalcity_bk,totalcity_harv,totalcity_mcd,totalcity_wend,lagtotalcity_aw,lagtotalcity_bk,lagtotalcity_harv,lagtotalcity_mcd,lagtotalcity_wend,totalcity_population,totalcity_income,totalcity_value,change_aw,change_bk,change_harv,change_mcd,change_wend,cityid,timeindex,lagtotalcity2_aw,lagtotalcity2_bk,lagtotalcity2_harv,lagtotalcity2_mcd,lagtotalcity2_wend,lagtotal_aw,lagtotal_bk,lagtotal_harv,lagtotal_mcd,lagtotal_wend,lagtotal2_aw,lagtotal2_bk,lagtotal2_harv,lagtotal2_mcd,lagtotal2_wend
1996,10,2,9,9,3,11,2,9,9,2,31.29847,68.94054,0.325669,-1,0,0,0,1,8,27,121,4,81,81,4,201,112,126,490,96,40401,12544,15876,240100,9216
1996,2,2,6,5,3,2,2,6,3,3,35.47784,57.09415,0.3158953,0,0,0,2,0,3,27,4,4,36,9,9,210,112,129,496,95,44100,12544,16641,246016,9025
1996,7,18,18,66,6,8,19,17,63,6,286.8817,476.2774,3.585714,-1,-1,1,3,0,15,27,64,361,289,3969,36,204,95,118,436,92,41616,9025,13924,190096,8464
1996,8,6,6,23,5,9,5,5,19,3,90.65569,194.9261,1.011109,-1,1,1,4,2,18,27,81,25,25,361,9,203,109,130,480,95,41209,11881,16900,230400,9025
1997,4,7,5,15,6,4,7,5,15,6,45.009,78.41524,0.3643388,0,0,0,0,0,13,28,16,49,25,225,36,210,116,142,534,103,44100,13456,20164,285156,10609
1997,2,2,9,21,0,2,2,9,20,4,55.65393,117.3251,0.6086629,0,0,0,1,-4,9,28,4,4,81,400,16,212,121,138,529,105,44944,14641,19044,279841,11025
1997,3,2,2,9,4,4,2,2,8,3,17.60571,37.95006,0.1135794,-1,0,0,1,1,14,28,16,4,4,64,9,210,121,145,541,106,44100,14641,21025,292681,11236
1997,9,6,7,13,1,9,6,6,13,1,77.28266,173.5153,0.6531521,0,0,1,0,0,20,28,81,36,36,169,1,205,117,141,536,108,42025,13689,19881,287296,11664
1997,6,4,8,10,4,5,4,6,9,4,33.97507,76.49409,0.3548424,1,0,2,1,0,12,28,25,16,36,81,16,209,119,141,540,105,43681,14161,19881,291600,11025
1997,6,18,19,72,6,7,18,18,66,6,288.3153,504.1299,3.642857,-1,0,1,6,0,15,28,49,324,324,4356,36,207,105,129,483,103,42849,11025,16641,233289,10609
1997,3,2,0,6,2,1,1,0,5,0,13.70386,21.56578,0.1574677,2,1,0,1,2,1,28,1,1,0,25,0,213,122,147,544,109,45369,14884,21609,295936,11881
1997,2,2,2,4,2,2,2,1,3,1,13.09634,18.91358,0.0947311,0,0,1,1,1,7,28,4,4,1,9,1,212,121,146,546,108,44944,14641,21316,298116,11664
1997,4,6,7,14,9,4,6,6,13,7,46.0982,81.30233,0.3677513,0,0,1,1,2,16,28,16,36,36,169,49,210,117,141,536,102,44100,13689,19881,287296,10404
1997,1,2,0,3,3,1,2,0,3,3,13.67232,23.203,0.1107283,0,0,0,0,0,4,28,1,4,0,9,9,213,121,147,546,106,45369,14641,21609,298116,11236
1997,14,9,1,33,8,14,9,1,32,7,82.53405,142.6703,0.6245323,0,0,0,1,1,31,28,196,81,1,1024,49,200,114,146,517,102,40000,12996,21316,267289,10404
1997,3,3,4,5,2,3,3,3,5,2,21.91521,37.134,0.1624616,0,0,1,0,0,25,28,9,9,9,25,4,211,120,144,544,107,44521,14400,20736,295936,11449
1997,2,2,6,5,3,2,2,6,5,3,36.29985,59.98236,0.3240408,0,0,0,0,0,3,28,4,4,36,25,9,212,121,141,544,106,44944,14641,19881,295936,11236
1997,5,11,40,115,4,5,11,39,112,3,388.6966,656.0683,4.714285,0,0,1,3,1,27,28,25,121,1521,12544,9,209,112,108,437,106,43681,12544,11664,190969,11236
1997,1,1,4,4,0,1,1,4,4,0,20.96396,27.21857,0.1284508,0,0,0,0,0,17,28,1,1,16,16,0,213,122,143,545,109,45369,14884,20449,297025,11881
1997,1,7,4,8,4,1,5,3,8,3,27.8851,73.87271,0.2756672,0,2,1,0,1,30,28,1,25,9,64,9,213,118,144,541,106,45369,13924,20736,292681,11236
1997,41,14,3,88,12,42,14,1,70,13,224.0787,492.1541,6.1,-1,0,2,18,-1,28,28,1764,196,1,4900,169,172,109,146,479,96,29584,11881,21316,229441,9216
1997,8,4,0,8,1,8,3,0,8,1,26.09997,51.05096,0.1374495,0,1,0,0,0,21,28,64,9,0,64,1,206,120,147,541,108,42436,14400,21609,292681,11664
1997,8,6,6,23,5,8,6,6,23,5,91.8663,206.8806,1.036531,0,0,0,0,0,18,28,64,36,36,529,25,206,117,141,526,104,42436,13689,19881,276676,10816
1997,2,2,1,7,1,2,2,1,7,1,19.75464,30.51251,0.158705,0,0,0,0,0,11,28,4,4,1,49,1,212,121,146,542,108,44944,14641,21316,293764,11664
1997,3,2,1,5,0,3,2,1,5,0,12.04772,17.62061,0.0668625,0,0,0,0,0,26,28,9,4,1,25,0,211,121,146,544,109,44521,14641,21316,295936,11881
1997,5,1,0,7,2,5,0,0,5,2,16.95646,31.21437,0.2545163,0,1,0,2,0,10,28,25,0,0,25,4,209,123,147,544,107,43681,15129,21609,295936,11449
1997,2,2,2,5,2,2,2,2,5,2,18.87901,17.91223,0.0942236,0,0,0,0,0,2,28,4,4,4,25,4,212,121,145,544,107,44944,14641,21025,295936,11449
1997,1,1,1,6,1,1,1,1,6,1,14.64243,24.82408,0.1162985,0,0,0,0,0,19,28,1,1,1,36,1,213,122,146,543,108,45369,14884,21316,294849,11664
1997,6,2,1,8,2,6,2,1,6,2,19.653,38.08604,0.1462626,0,0,0,2,0,24,28,36,4,1,36,4,208,121,146,543,107,43264,14641,21316,294849,11449
1997,7,0,1,7,1,7,0,1,7,1,37.67871,78.59042,0.7611323,0,0,0,0,0,29,28,49,0,1,49,1,207,123,146,542,108,42849,15129,21316,293764,11664
1997,2,2,1,5,3,2,2,1,5,2,16.13121,30.37826,0.128676,0,0,0,0,1,22,28,4,4,1,25,4,212,121,146,544,107,44944,14641,21316,295936,11449
1997,11,3,0,8,2,12,3,0,8,2,32.63017,40.90638,0.1085891,-1,0,0,0,0,23,28,144,9,0,64,4,202,120,147,541,107,40804,14400,21609,292681,11449
1997,23,4,9,30,13,22,3,7,27,11,122.3135,239.7397,1.125286,1,1,2,3,2,5,28,484,9,49,729,121,192,120,140,522,98,36864,14400,19600,272484,9604
1997,21,2,8,42,12,19,0,7,37,10,128.6026,316.5647,1.493563,2,2,1,5,2,6,28,361,0,49,1369,100,195,123,140,512,99,38025,15129,19600,262144,9801
1997,9,4,9,10,5,10,2,9,9,3,35.90663,85.13541,0.3926193,-1,2,0,1,2,8,28,100,4,81,81,9,204,121,138,540,106,41616,14641,19044,291600,11236
1998,1,7,4,8,4,1,7,4,8,4,32.79567,90.4771,0.3269102,0,0,0,0,0,30,29,1,49,16,64,16,214,126,157,588,116,45796,15876,24649,345744,13456
1998,2,2,10,21,0,2,2,9,21,0,65.29807,143.0018,0.714683,0,0,1,0,0,9,29,4,4,81,441,0,213,131,152,575,120,45369,17161,23104,330625,14400
1998,8,4,0,8,1,8,4,0,8,1,30.36688,62.45127,0.1655241,0,0,0,0,0,21,29,64,16,0,64,1,207,129,161,588,119,42849,16641,25921,345744,14161
1998,2,2,2,4,2,2,2,2,4,2,15.46108,23.30332,0.1132095,0,0,0,0,0,7,29,4,4,4,16,4,213,131,159,592,118,45369,17161,25281,350464,13924
1998,5,1,0,7,2,5,1,0,7,2,19.7514,37.98908,0.2988569,0,0,0,0,0,10,29,25,1,0,49,4,210,132,161,589,118,44100,17424,25921,346921,13924
1998,9,4,0,8,2,11,3,0,8,2,32.65026,43.0561,0.1141849,-2,1,0,0,0,23,29,121,9,0,64,4,204,130,161,588,118,41616,16900,25921,345744,13924
1998,3,3,4,5,2,3,3,4,5,2,25.22728,45.4156,0.187393,0,0,0,0,0,25,29,9,9,16,25,4,212,130,157,591,118,44944,16900,24649,349281,13924
1998,4,6,8,14,9,4,6,7,14,9,53.86703,99.64841,0.4345087,0,0,1,0,0,16,29,16,36,49,196,81,211,127,154,582,111,44521,16129,23716,338724,12321
1998,1,3,5,12,2,1,1,4,4,0,30.08568,40.12762,0.1845433,0,2,1,8,2,17,29,1,1,16,16,0,214,132,157,592,120,45796,17424,24649,350464,14400
1998,2,2,2,6,2,2,2,2,5,2,22.57308,21.97885,0.1116504,0,0,0,1,0,2,29,4,4,4,25,4,213,131,159,591,118,45369,17161,25281,349281,13924
1998,5,11,42,110,3,5,11,40,115,4,452.7271,810.5933,5.616666,0,0,2,-5,-1,27,29,25,121,1600,13225,16,210,122,121,481,116,44100,14884,14641,231361,13456
1998,4,7,8,16,6,4,7,5,15,6,52.80439,96.29113,0.4251535,0,0,3,1,0,13,29,16,49,25,225,36,211,126,156,581,114,44521,15876,24336,337561,12996
1998,1,1,2,6,1,1,1,1,6,1,17.08062,30.23932,0.1367467,0,0,1,0,0,19,29,1,1,1,36,1,214,132,160,590,119,45796,17424,25600,348100,14161
1998,3,2,7,5,3,2,2,6,5,3,43.43954,73.5255,0.3878103,1,0,1,0,0,3,29,4,4,36,25,9,213,131,155,591,117,45369,17161,24025,349281,13689
1998,20,4,10,44,13,21,2,8,42,12,130.7818,333.4034,1.521661,-1,2,2,2,1,6,29,441,4,64,1764,144,194,131,153,554,108,37636,17161,23409,306916,11664
1998,6,2,1,9,2,6,2,1,8,2,22.84395,46.87725,0.1735237,0,0,0,1,0,24,29,36,4,1,64,4,209,131,160,588,118,43681,17161,25600,345744,13924
1998,13,9,1,35,8,14,9,1,33,8,96.32497,175.6522,0.7237543,-1,0,0,2,0,31,29,196,81,1,1089,64,201,124,160,563,112,40401,15376,25600,316969,12544
1998,26,6,9,31,15,23,4,9,30,13,125.1454,254.5403,1.181684,3,2,0,1,2,5,29,529,16,81,900,169,192,129,152,566,107,36864,16641,23104,320356,11449
1998,2,2,1,5,3,2,2,1,5,3,17.97685,36.94458,0.1521436,0,0,0,0,0,22,29,4,4,1,25,9,213,131,160,591,117,45369,17161,25600,349281,13689
1998,1,2,1,3,3,1,2,0,3,3,16.02424,28.51505,0.1309499,0,0,1,0,0,4,29,1,4,0,9,9,214,131,161,593,117,45796,17161,25921,351649,13689
1998,7,0,1,8,1,7,0,1,7,1,43.96283,95.30997,0.883996,0,0,0,1,0,29,29,49,0,1,49,1,208,133,160,589,119,43264,17689,25600,346921,14161
1998,6,4,8,10,4,6,4,8,10,4,40.09879,93.85672,0.4213338,0,0,0,0,0,12,29,36,16,64,100,16,209,129,153,586,116,43681,16641,23409,343396,13456
1998,3,2,1,6,1,3,2,1,5,0,13.91021,21.51607,0.0767902,0,0,0,1,1,26,29,9,4,1,25,0,212,131,160,591,120,44944,17161,25600,349281,14400
1998,10,4,11,10,6,9,4,9,10,5,35.37407,90.12259,0.405876,1,0,2,0,1,8,29,81,16,81,100,25,206,129,152,586,115,42436,16641,23104,343396,13225
1998,10,7,12,25,5,8,6,6,23,5,108.6437,256.2382,1.239966,2,1,6,2,0,18,29,64,36,36,529,25,207,127,155,573,115,42849,16129,24025,328329,13225
1998,43,15,3,96,13,41,14,3,88,12,264.7377,597.9245,6.983334,2,1,0,8,1,28,29,1681,196,9,7744,144,174,119,158,508,108,30276,14161,24964,258064,11664
1998,6,17,18,78,6,6,18,19,72,6,338.0739,622.6993,4.3,0,-1,-1,6,0,15,29,36,324,361,5184,36,209,115,142,524,114,43681,13225,20164,274576,12996
1998,3,2,0,6,2,3,2,0,6,2,16.28843,25.95657,0.18308,0,0,0,0,0,1,29,9,4,0,36,4,212,131,161,590,118,44944,17161,25921,348100,13924
1998,3,3,2,9,4,3,2,2,9,4,19.83832,45.6778,0.1335622,0,1,0,0,0,14,29,9,4,4,81,16,212,131,159,587,116,44944,17161,25281,344569,13456
1998,8,6,8,17,1,9,6,7,13,1,90.43448,212.1885,0.7642853,-1,0,1,4,0,20,29,81,36,49,169,1,206,127,154,583,119,42436,16129,23716,339889,14161
1998,3,2,2,7,1,2,2,1,7,1,23.09117,37.49117,0.1864867,1,0,1,0,0,11,29,4,4,1,49,1,213,131,160,589,119,45369,17161,25600,346921,14161
1999,8,4,0,8,1,8,4,0,8,1,30.28557,65.49382,0.1708668,0,0,0,0,0,21,30,64,16,0,64,1,212,138,183,621,126,44944,19044,33489,385641,15876
1999,9,5,12,10,6,10,4,11,10,6,69.82857,190.8191,0.8394933,-1,1,1,0,0,8,30,100,16,121,100,36,210,138,172,619,121,44100,19044,29584,383161,14641
1999,9,4,0,8,2,9,4,0,8,2,65.34323,90.649,0.2401538,0,0,0,0,0,23,30,81,16,0,64,4,211,138,183,621,125,44521,19044,33489,385641,15625
1999,13,11,0,37,8,13,9,1,35,8,192.7393,370.8403,1.441556,0,2,-1,2,0,31,30,169,81,1,1225,64,207,133,182,594,119,42849,17689,33124,352836,14161
1999,48,16,5,106,16,43,15,3,96,13,551.3873,1261.034,13.8,5,1,2,10,3,28,30,1849,225,9,9216,169,177,127,180,533,114,31329,16129,32400,284089,12996
1999,2,2,2,6,4,2,2,2,6,2,46.33926,46.23283,0.2268216,0,0,0,0,2,2,30,4,4,4,36,4,218,140,181,623,125,47524,19600,32761,388129,15625
1999,6,2,1,9,2,6,2,1,9,2,45.5221,98.91806,0.352951,0,0,0,0,0,24,30,36,4,1,81,4,214,140,182,620,125,45796,19600,33124,384400,15625
1999,2,2,1,5,3,2,2,1,5,3,34.56023,77.0794,0.3084476,0,0,0,0,0,22,30,4,4,1,25,9,218,140,182,624,124,47524,19600,33124,389376,15376
1999,5,12,45,116,7,5,11,42,110,3,925.658,1746.92,11.63333,0,1,3,6,4,27,30,25,121,1764,12100,9,215,131,141,519,124,46225,17161,19881,269361,15376
1999,3,2,0,6,1,3,2,1,6,1,27.53253,45.03933,0.1511878,0,0,-1,0,0,26,30,9,4,1,36,1,217,140,182,623,126,47089,19600,33124,388129,15876
1999,1,1,2,7,1,1,1,2,6,1,34.15713,63.15233,0.2756615,0,0,0,1,0,19,30,1,1,4,36,1,219,141,181,623,126,47961,19881,32761,388129,15876
1999,29,6,11,31,15,26,6,9,31,15,256.4742,540.6247,2.482178,3,0,2,0,0,5,30,676,36,81,961,225,194,136,174,598,112,37636,18496,30276,357604,12544
1999,3,2,7,10,3,3,2,7,5,3,89.3936,154.5154,0.7956803,0,0,0,5,0,3,30,9,4,49,25,9,217,140,176,624,124,47089,19600,30976,389376,15376
1999,3,3,4,5,2,3,3,4,5,2,49.7842,95.23106,0.370546,0,0,0,0,0,25,30,9,9,16,25,4,217,139,179,624,125,47089,19321,32041,389376,15625
1999,4,7,8,16,6,4,7,8,16,6,106.2095,202.7163,0.850524,0,0,0,0,0,13,30,16,49,64,256,36,216,135,175,613,121,46656,18225,30625,375769,14641
1999,20,4,10,51,14,20,4,10,44,13,266.1314,702.6437,3.101768,0,0,0,7,1,6,30,400,16,100,1936,169,200,138,173,585,114,40000,19044,29929,342225,12996
1999,4,6,8,17,9,4,6,8,14,9,107.9153,209.3835,0.8801353,0,0,0,3,0,16,30,16,36,64,196,81,216,136,175,615,118,46656,18496,30625,378225,13924
1999,9,18,17,85,6,6,17,18,78,6,679.6283,1318.877,8.733333,3,1,-1,7,0,15,30,36,289,324,6084,36,214,125,165,551,121,45796,15625,27225,303601,14641
1999,2,2,0,1,2,3,2,0,6,2,18.29998,38.12724,0.2561645,-1,0,0,-5,0,1,30,9,4,0,36,4,217,140,183,623,125,47089,19600,33489,388129,15625
1999,3,2,2,7,1,3,2,2,7,1,46.27343,78.97743,0.3756776,0,0,0,0,0,11,30,9,4,4,49,1,217,140,181,622,126,47089,19600,32761,386884,15876
1999,5,1,0,7,2,5,1,0,7,2,39.5231,79.2604,0.6017767,0,0,0,0,0,10,30,25,1,0,49,4,215,141,183,622,125,46225,19881,33489,386884,15625
1999,10,7,12,25,5,10,7,12,25,5,220.3359,544.2207,2.54343,0,0,0,0,0,18,30,100,49,144,625,25,210,135,171,604,122,44100,18225,29241,364816,14884
1999,4,3,2,9,4,3,3,2,9,4,38.5238,94.26684,0.2692539,1,0,0,0,0,14,30,9,9,4,81,16,217,139,181,620,123,47089,19321,32761,384400,15129
1999,1,7,4,8,4,1,7,4,8,4,66.13713,189.9849,0.6646337,0,0,0,0,0,30,30,1,49,16,64,16,219,135,179,621,123,47961,18225,32041,385641,15129
1999,2,2,10,21,1,2,2,10,21,0,131.3649,298.8575,1.438767,0,0,0,0,1,9,30,4,4,100,441,0,218,140,173,608,127,47524,19600,29929,369664,16129
1999,1,2,4,6,1,1,3,5,12,2,50.01193,70.07626,0.3102297,0,-1,-1,-6,-1,17,30,1,9,25,144,4,219,139,178,617,125,47961,19321,31684,380689,15625
1999,9,6,8,18,0,8,6,8,17,1,181.467,444.8524,1.533328,1,0,0,1,-1,20,30,64,36,64,289,1,212,136,175,612,126,44944,18496,30625,374544,15876
1999,1,2,1,3,3,1,2,1,3,3,32.19671,60.0752,0.2655061,0,0,0,0,0,4,30,1,4,1,9,9,219,140,182,626,124,47961,19600,33124,391876,15376
1999,7,0,1,8,1,7,0,1,8,1,87.94337,198.1657,1.760178,0,0,0,0,0,29,30,49,0,1,64,1,213,142,182,621,126,45369,20164,33124,385641,15876
1999,5,4,9,10,4,6,4,8,10,4,81.15733,197.4485,0.857746,-1,0,1,0,0,12,30,36,16,64,100,16,214,138,175,619,123,45796,19044,30625,383161,15129
1999,2,2,2,4,2,2,2,2,4,2,31.29322,49.2239,0.2319313,0,0,0,0,0,7,30,4,4,4,16,4,218,140,181,625,125,47524,19600,32761,390625,15625
2000,47,16,5,111,18,48,16,5,106,16,558.7887,1313.771,13.56667,-1,0,0,5,2,28,31,2304,256,25,11236,256,182,131,183,554,120,33124,17161,33489,306916,14400
2000,1,1,3,7,3,1,1,2,7,1,34.1534,65.9496,0.2778681,0,0,1,0,2,19,31,1,1,4,49,1,229,146,186,653,135,52441,21316,34596,426409,18225
2000,2,2,1,6,3,2,2,1,5,3,33.41463,80.46543,0.3127293,0,0,0,1,0,22,31,4,4,1,25,9,228,145,187,655,133,51984,21025,34969,429025,17689
2000,4,3,1,9,4,4,3,2,9,4,37.60746,97.28822,0.2714071,0,0,-1,0,0,14,31,16,9,4,81,16,226,144,186,651,132,51076,20736,34596,423801,17424
2000,4,7,8,16,6,4,7,8,16,6,106.8234,213.3999,0.8507747,0,0,0,0,0,13,31,16,49,64,256,36,226,140,180,644,130,51076,19600,32400,414736,16900
2000,3,3,8,10,4,3,2,7,10,3,92.34534,162.3722,0.8162897,0,1,1,0,1,3,31,9,4,49,100,9,227,145,181,650,133,51529,21025,32761,422500,17689
2000,7,0,1,11,1,7,0,1,8,1,2.562235,6.00082,0.0510446,0,0,0,3,0,29,31,49,0,1,64,1,223,147,187,652,135,49729,21609,34969,425104,18225
2000,6,2,1,9,2,6,2,1,9,2,1.334106,3.069827,0.0105586,0,0,0,0,0,24,31,36,4,1,81,4,224,145,187,651,134,50176,21025,34969,423801,17956
2000,8,4,1,8,1,8,4,0,8,1,1.776828,4.040908,0.010376,0,0,1,0,0,21,31,64,16,0,64,1,222,143,188,652,135,49284,20449,35344,425104,18225
2000,5,12,49,116,8,5,12,45,116,7,27.24521,54.41304,0.3485437,0,0,4,0,1,27,31,25,144,2025,13456,49,225,135,143,544,129,50625,18225,20449,295936,16641
2000,9,5,0,9,2,9,4,0,8,2,1.904519,2.779714,0.0073562,0,1,0,1,0,23,31,81,16,0,64,4,221,143,188,652,134,48841,20449,35344,425104,17956
2000,2,2,0,6,1,3,2,0,6,1,0.8014017,1.386488,0.0043775,-1,0,0,0,0,26,31,9,4,0,36,1,227,145,188,654,135,51529,21025,35344,427716,18225
2000,1,1,1,4,3,1,2,1,3,3,0.9513752,1.861296,0.0079173,0,-1,0,1,0,4,31,1,4,1,9,9,229,145,187,657,133,52441,21025,34969,431649,17689
2000,7,6,12,28,5,10,7,12,25,5,6.573811,17.00272,0.0767401,-3,-1,0,3,0,18,31,100,49,144,625,25,220,140,176,635,131,48400,19600,30976,403225,17161
2000,5,4,9,10,4,5,4,9,10,4,2.392892,6.050136,0.0254334,0,0,0,0,0,12,31,25,16,81,100,16,225,143,179,650,132,50625,20449,32041,422500,17424
2000,4,6,7,18,10,4,6,8,17,9,3.148728,6.407526,0.0259644,0,0,-1,1,1,16,31,16,36,64,289,81,226,141,180,643,127,51076,19881,32400,413449,16129
2000,14,11,0,38,8,13,11,0,37,8,5.672006,11.51729,0.0423189,1,0,0,1,0,31,31,169,121,0,1369,64,217,136,188,623,128,47089,18496,35344,388129,16384
2000,2,2,0,2,2,2,2,0,1,2,0.5574571,1.153513,0.0075379,0,0,0,1,0,1,31,4,4,0,1,4,228,145,188,659,134,51984,21025,35344,434281,17956
2000,3,2,2,7,1,3,2,2,7,1,1.36375,2.446857,0.0111302,0,0,0,0,0,11,31,9,4,4,49,1,227,145,186,653,135,51529,21025,34596,426409,18225
2000,13,18,22,86,5,9,18,17,85,6,19.89844,40.69027,0.2582524,4,0,5,1,-1,15,31,81,324,289,7225,36,221,129,171,575,130,48841,16641,29241,330625,16900
2000,1,2,4,6,1,1,2,4,6,1,1.473829,2.144,0.0091931,0,0,0,0,0,17,31,1,4,16,36,1,229,145,184,654,135,52441,21025,33856,427716,18225
2000,9,5,12,10,6,9,5,12,10,6,2.030972,5.942042,0.0255449,0,0,0,0,0,8,31,81,25,144,100,36,221,142,176,650,130,48841,20164,30976,422500,16900
2000,2,2,10,21,1,2,2,10,21,1,3.887312,9.186847,0.0426005,0,0,0,0,0,9,31,4,4,100,441,1,228,145,178,639,135,51984,21025,31684,408321,18225
2000,3,3,4,5,2,3,3,4,5,2,1.444829,2.936979,0.0107752,0,0,0,0,0,25,31,9,9,16,25,4,227,144,184,655,134,51529,20736,33856,429025,17956
2000,1,8,6,8,4,1,7,4,8,4,1.961864,5.867224,0.0198726,0,1,2,0,0,30,31,1,49,16,64,16,229,140,184,652,132,52441,19600,33856,425104,17424
2000,5,1,0,7,2,5,1,0,7,2,1.154213,2.40834,0.0176523,0,0,0,0,0,10,31,25,1,0,49,4,225,146,188,653,134,50625,21316,35344,426409,17956
2000,30,10,12,32,21,29,6,11,31,15,7.742082,16.88963,0.0766865,1,4,1,1,6,5,31,841,36,121,961,225,201,141,177,629,121,40401,19881,31329,395641,14641
2000,21,7,10,54,14,20,4,10,51,14,7.891139,21.57627,0.0921118,1,3,0,3,0,6,31,400,16,100,2601,196,210,143,178,609,122,44100,20449,31684,370881,14884
2000,2,2,2,4,2,2,2,2,4,2,0.9224687,1.514328,0.0069198,0,0,0,0,0,7,31,4,4,4,16,4,228,145,186,656,134,51984,21025,34596,430336,17956
2000,2,2,2,7,4,2,2,2,6,4,1.3875,1.416304,0.0067113,0,0,0,1,0,2,31,4,4,4,36,16,228,145,186,654,132,51984,21025,34596,427716,17424
2000,10,6,8,21,0,9,6,8,18,0,5.35673,13.71599,0.0452441,1,0,0,3,0,20,31,81,36,64,324,0,221,141,180,642,136,48841,19881,32400,412164,18496
2001,3,2,3,7,1,3,2,2,7,1,1.346333,3.671069,0.0076576,0,0,1,0,0,11,32,9,4,4,49,1,230,153,199,679,147,52900,23409,39601,461041,21609
2001,8,4,1,10,2,8,4,1,8,1,1.730786,5.759495,0.0087757,0,0,0,2,1,21,32,64,16,1,64,1,225,151,200,678,147,50625,22801,40000,459684,21609
2001,46,17,5,112,21,47,16,5,111,18,16.74754,51.03049,0.2058253,-1,1,0,1,3,28,32,2209,256,25,12321,324,186,139,196,575,130,34596,19321,38416,330625,16900
2001,9,5,0,9,3,9,5,0,9,2,1.943079,4.066432,0.007491,0,0,0,0,1,23,32,81,25,0,81,4,224,150,201,677,146,50176,22500,40401,458329,21316
2001,1,1,3,7,3,1,1,3,7,3,0.9575922,2.585573,0.0055186,0,0,0,0,0,19,32,1,1,9,49,9,232,154,198,679,145,53824,23716,39204,461041,21025
2001,10,7,7,22,0,10,6,8,21,0,5.332505,19.12804,0.0289676,0,1,-1,1,0,20,32,100,36,64,441,0,223,149,193,665,148,49729,22201,37249,442225,21904
2001,4,3,1,9,4,4,3,1,9,4,1.005275,3.800059,0.00594,0,0,0,0,0,14,32,16,9,1,81,16,229,152,200,677,144,52441,23104,40000,458329,20736
2001,15,12,4,41,9,14,11,0,38,8,5.535961,17.72589,0.025992,1,1,4,3,1,31,32,196,121,0,1444,64,219,144,201,648,140,47961,20736,40401,419904,19600
2001,3,4,8,11,5,3,3,8,10,4,3.164755,7.075863,0.0194252,0,1,0,1,1,3,32,9,9,64,100,16,230,152,193,676,144,52900,23104,37249,456976,20736
2001,7,0,1,11,1,7,0,1,11,1,2.41699,7.821513,0.0251818,0,0,0,0,0,29,32,49,0,1,121,1,226,155,200,675,147,51076,24025,40000,455625,21609
2001,2,2,0,6,1,2,2,0,6,1,0.8040686,2.09198,0.0036113,0,0,0,0,0,26,32,4,4,0,36,1,231,153,201,680,147,53361,23409,40401,462400,21609
2001,1,1,2,5,4,1,1,1,4,3,1.323422,3.875704,0.0082148,0,0,1,1,1,4,32,1,1,1,16,9,232,154,200,682,145,53824,23716,40000,465124,21025
2001,2,1,0,5,1,2,2,0,2,2,0.8295278,1.954736,0.0058828,0,-1,0,3,-1,1,32,4,4,0,4,4,231,153,201,684,146,53361,23409,40401,467856,21316
2001,7,17,51,138,10,5,12,49,116,8,40.28541,137.6973,0.415493,2,5,2,22,2,27,32,25,144,2401,13456,64,228,143,152,570,140,51984,20449,23104,324900,19600
2001,2,2,1,6,3,2,2,1,6,3,1.28003,5.005916,0.011518,0,0,0,0,0,22,32,4,4,1,36,9,231,153,200,680,145,53361,23409,40000,462400,21025
2001,7,6,12,28,5,7,6,12,28,5,9.88728,40.76177,0.0868805,0,0,0,0,0,18,32,49,36,144,784,25,226,149,189,658,143,51076,22201,35721,432964,20449
2001,6,2,1,10,2,6,2,1,9,2,1.831208,6.677403,0.0114443,0,0,0,1,0,24,32,36,4,1,81,4,227,153,200,677,146,51529,23409,40000,458329,21316
2001,3,3,4,5,2,3,3,4,5,2,1.911141,6.070155,0.0108906,0,0,0,0,0,25,32,9,9,16,25,4,230,152,197,681,146,52900,23104,38809,463761,21316
2001,8,5,11,10,7,9,5,12,10,6,2.810338,14.28972,0.0294666,-1,0,-1,0,1,8,32,81,25,144,100,36,224,150,189,676,142,50176,22500,35721,456976,20164
2001,22,10,11,56,14,21,7,10,54,14,11.75766,43.14456,0.0877446,1,3,1,2,0,6,32,441,49,100,2916,196,212,148,191,632,134,44944,21904,36481,399424,17956
2001,1,3,6,13,2,1,2,4,6,1,2.699056,5.678084,0.0127273,0,1,2,7,1,17,32,1,4,16,36,1,232,153,197,680,147,53824,23409,38809,462400,21609
2001,4,7,8,16,6,4,7,8,16,6,4.505803,13.17677,0.0267105,0,0,0,0,0,13,32,16,49,64,256,36,229,148,193,670,142,52441,21904,37249,448900,20164
2001,1,2,2,4,2,2,2,2,4,2,1.392042,3.306208,0.0077637,-1,0,0,0,0,7,32,4,4,4,16,4,231,153,199,682,146,53361,23409,39601,465124,21316
2001,2,2,10,21,1,2,2,10,21,1,5.673028,18.08758,0.0426692,0,0,0,0,0,9,32,4,4,100,441,1,231,153,191,665,147,53361,23409,36481,442225,21609
2001,4,7,6,18,10,4,6,7,18,10,4.466226,13.53731,0.0278735,0,1,-1,0,0,16,32,16,36,49,324,100,229,149,194,668,138,52441,22201,37636,446224,19044
2001,35,10,11,33,22,30,10,12,32,21,12.20163,34.29198,0.079504,5,0,-1,1,1,5,32,900,100,144,1024,441,203,145,189,654,127,41209,21025,35721,427716,16129
2001,5,1,0,7,2,5,1,0,7,2,1.620183,4.636479,0.0135388,0,0,0,0,0,10,32,25,1,0,49,4,228,154,201,679,146,51984,23716,40401,461041,21316
